id	trait	note	group_name	mr	year	author	sex	pmid	population	unit	sample_size	nsnp	build	category	subcategory	ontology	ncase	consortium	ncontrol	priority	sd	N
eqtl-a-ENSG00000134901	ENSG00000134901	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19651	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135211	ENSG00000135211	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19144	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135315	ENSG00000135315	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18253	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135446	ENSG00000135446	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17215	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135535	ENSG00000135535	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17733	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135549	ENSG00000135549	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18848	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135596	ENSG00000135596	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17907	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135766	ENSG00000135766	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19135	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135778	ENSG00000135778	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20300	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135847	ENSG00000135847	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19125	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135870	ENSG00000135870	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16739	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000135905	ENSG00000135905	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17887	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000136014	ENSG00000136014	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19921	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000136286	ENSG00000136286	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17931	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000136448	ENSG00000136448	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18022	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000136457	ENSG00000136457	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17565	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000136710	ENSG00000136710	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16984	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000137038	ENSG00000137038	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	22144	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000137074	ENSG00000137074	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19487	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000137133	ENSG00000137133	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17125	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000137216	ENSG00000137216	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18164	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000137802	ENSG00000137802	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17219	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000137944	ENSG00000137944	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17176	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000138030	ENSG00000138030	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16150	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000138031	ENSG00000138031	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16473	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000138378	ENSG00000138378	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17097	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000138380	ENSG00000138380	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	15891	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000138411	ENSG00000138411	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17676	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000138658	ENSG00000138658	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17512	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000138735	ENSG00000138735	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19173	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000139174	ENSG00000139174	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19906	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000140395	ENSG00000140395	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19017	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000140398	ENSG00000140398	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16015	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000140403	ENSG00000140403	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19005	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000140854	ENSG00000140854	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19565	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141068	ENSG00000141068	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	15140	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141551	ENSG00000141551	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19800	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141552	ENSG00000141552	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20464	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141556	ENSG00000141556	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16879	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141576	ENSG00000141576	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19264	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141577	ENSG00000141577	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20372	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141627	ENSG00000141627	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19481	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141696	ENSG00000141696	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17761	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000141858	ENSG00000141858	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18984	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000142065	ENSG00000142065	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17672	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000142102	ENSG00000142102	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	15802	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000142687	ENSG00000142687	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16591	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000142920	ENSG00000142920	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16516	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000143119	ENSG00000143119	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18431	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000143156	ENSG00000143156	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19785	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000143198	ENSG00000143198	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19284	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000143373	ENSG00000143373	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16975	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000143553	ENSG00000143553	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17380	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000143740	ENSG00000143740	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19150	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000143889	ENSG00000143889	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19081	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000144218	ENSG00000144218	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17880	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000144283	ENSG00000144283	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18787	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000144476	ENSG00000144476	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19616	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000144597	ENSG00000144597	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18962	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000144648	ENSG00000144648	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18003	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000144840	ENSG00000144840	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17523	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000145014	ENSG00000145014	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	21092	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000145107	ENSG00000145107	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19783	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000145491	ENSG00000145491	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19588	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000145757	ENSG00000145757	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17295	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000145833	ENSG00000145833	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17438	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000145979	ENSG00000145979	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17894	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000146066	ENSG00000146066	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17192	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000146281	ENSG00000146281	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18134	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000146955	ENSG00000146955	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17235	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000147669	ENSG00000147669	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17025	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000147799	ENSG00000147799	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	14838	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000147813	ENSG00000147813	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18867	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000147853	ENSG00000147853	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20162	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000147872	ENSG00000147872	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19956	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000148297	ENSG00000148297	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20100	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000148344	ENSG00000148344	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18685	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000148399	ENSG00000148399	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16495	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000148444	ENSG00000148444	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16580	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000148468	ENSG00000148468	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20173	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000148498	ENSG00000148498	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17846	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000148655	ENSG00000148655	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17207	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000149600	ENSG00000149600	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16722	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000149679	ENSG00000149679	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	21257	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000149929	ENSG00000149929	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	14607	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000150076	ENSG00000150076	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19878	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000150347	ENSG00000150347	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18400	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000150938	ENSG00000150938	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	21052	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000151135	ENSG00000151135	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18167	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000151164	ENSG00000151164	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16666	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000151474	ENSG00000151474	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	21035	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000151743	ENSG00000151743	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20718	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000151806	ENSG00000151806	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19427	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000152082	ENSG00000152082	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17250	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000152404	ENSG00000152404	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18599	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000152455	ENSG00000152455	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20755	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000152749	ENSG00000152749	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19278	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000152795	ENSG00000152795	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18678	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000153006	ENSG00000153006	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17120	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000153214	ENSG00000153214	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16715	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000153561	ENSG00000153561	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	15840	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000153896	ENSG00000153896	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18629	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000154035	ENSG00000154035	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	15686	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000154124	ENSG00000154124	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18173	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000154309	ENSG00000154309	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18245	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000154370	ENSG00000154370	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18491	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000154380	ENSG00000154380	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18602	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000155034	ENSG00000155034	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	21682	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000155085	ENSG00000155085	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18254	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000155265	ENSG00000155265	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18111	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000155438	ENSG00000155438	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18266	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000155561	ENSG00000155561	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18726	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000155592	ENSG00000155592	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19297	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000155906	ENSG00000155906	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19919	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000156171	ENSG00000156171	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18735	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000156482	ENSG00000156482	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17351	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000156564	ENSG00000156564	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19472	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000156787	ENSG00000156787	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17657	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000157315	ENSG00000157315	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16898	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000157823	ENSG00000157823	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19598	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000157827	ENSG00000157827	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17762	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000157873	ENSG00000157873	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19397	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000158417	ENSG00000158417	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16985	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000158552	ENSG00000158552	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17443	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000158856	ENSG00000158856	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18962	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000158941	ENSG00000158941	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18994	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000158987	ENSG00000158987	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16424	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000159210	ENSG00000159210	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17009	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000159692	ENSG00000159692	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19388	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000159761	ENSG00000159761	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	15437	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000159842	ENSG00000159842	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20860	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000159917	ENSG00000159917	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18866	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000160051	ENSG00000160051	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16651	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000160352	ENSG00000160352	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	21831	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000160746	ENSG00000160746	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16596	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000160917	ENSG00000160917	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16416	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000161217	ENSG00000161217	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19795	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000161267	ENSG00000161267	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17459	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000161328	ENSG00000161328	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17213	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000161640	ENSG00000161640	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18977	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000161980	ENSG00000161980	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16090	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000162174	ENSG00000162174	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17736	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000162434	ENSG00000162434	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17470	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000162623	ENSG00000162623	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17100	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000162636	ENSG00000162636	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17748	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000162757	ENSG00000162757	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18778	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000162819	ENSG00000162819	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18323	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000162878	ENSG00000162878	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19553	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163050	ENSG00000163050	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19224	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163067	ENSG00000163067	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	12543	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163155	ENSG00000163155	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16728	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163516	ENSG00000163516	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17477	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163635	ENSG00000163635	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19479	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163737	ENSG00000163737	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	16973	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163806	ENSG00000163806	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18409	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163818	ENSG00000163818	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19099	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163902	ENSG00000163902	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	17855	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163918	ENSG00000163918	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	18937	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163958	ENSG00000163958	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19799	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163961	ENSG00000163961	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	19962	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000163964	ENSG00000163964	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	20011	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000164062	ENSG00000164062	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	14650	HG19/GRCh37	NA	NA	NA		NA		0		26609
eqtl-a-ENSG00000164081	ENSG00000164081	NA	public	1	2018	Vosa U	Males and Females		European	NA	26609	15403	HG19/GRCh37	NA	NA	NA		NA		0		26609
